TIME,FILTERED_U,FILTERED_V,FILTERED_W
3965,40.67,-1.1,-3.86
3966,39.215,-2.655,-3.755
3967,37.76,-4.21,-3.65
3968,37.56,-2.38,-2.87
3969,41.13,-2.72,-3.16
3970,41.565,-1,-4.08
3971,38.948,-0.64,-4.215
3972,37.689,-0.985,-3.728
3973,36.43,-1.33,-3.24
3974,37.45,2.78,-2.23
3975,44.2,-1.94,-1.63
3976,41.715,-2.76,-2.255
3977,39.23,-3.58,-2.88
3978,40.85,-3.34,-3.32
3979,36.87,-1.17,-2.6
3980,44.48,-2.43,-2.41
3981,42.57,-1.45,-1.34
3982,38.99,1.73,-2.74
3983,38.2,-1.81,-1.97
3984,33.88,1.61,-0.28
3985,36.74,-3.9,-0.09
3986,39.61,-4.96,-1.23
3987,38.94,-4.83,-0.48
3988,38.03,-0.96,0.66
3989,34.86,-3.84,0.81
3990,41.12,-3.15,-0.79
3991,39.23,-3.75,-1.69
3992,39.25,-3.66,-2.85
3993,35.48,-2.84,-4
3994,33.26,-0.14,-2.95
3995,34.14,1.22,-1.5
3996,37.45,0,-0.91
3997,37.935,-0.095,-1.59
3998,38.42,-0.19,-2.27
3999,36.24,0.66,-1.78
4000,39.89,-0.41,-2.31
4001,39.59,0.86,-3.23
4002,32.05,1.45,-2.39
4003,35.7,0.6,-1.74
4004,42.17,-0.04,-1.29
4005,42.52,-0.78,-2.42
4006,41.35,-2.85,-2.59
4007,40.92,-1.76,-2.03
4008,40.1,-3.05,-2.71
4009,39.73,-3.9,-2.66
4010,37.86,0.79,-2.72
4011,38.97,-2.95,-2.73
4012,39.43,-1.64,-2.82
4013,41.86,-4.32,-3.94
4014,39.15,-4.22,-3.1
4015,40.66,-3.07,-3.59
4016,40.58,-1.43,-3.39
4017,41.23,-3.12,-4.01
4018,36.95,-3.73,-3.33
4019,35.16,-2.35,-2.83
4020,36.14,-2.59,-1.57
4021,31.88,-1.37,-1.42
4022,33.19,0.8,-1.39
4023,32.55,1.12,-1.5
4024,37.63,-1.38,-1.03
4025,36.28,-2.315,-1.62
4026,34.93,-3.25,-2.21
4027,36.56,-3.66,-2.18
4028,37.15,-3.49,-3.42
4029,36.61,-4.42,-3.68
4030,35.41,-2.745,-4.05
4031,33.81,-2.127,-4.045
4032,33.275,-0.954,-3.522
4033,32.74,0.22,-3
4034,32.43,-2.7,-2.37
4035,32.11,0.53,-2.63
4036,33.52,-3.29,-2.94
4037,31.54,-0.13,-2.99
4038,32.9,-0.95,-2.95
4039,31.35,-0.57,-2.43
4040,30.38,0.59,-1.43
4041,33.55,-3.44,0.15
4042,36.58,-2.34,0.4
4043,36.9,-0.03,0.46
4044,38.37,-2.9,-0.29
4045,37.91,-1.79,-0.26
4046,37.79,-1.35,-0.48
4047,38.9,3.08,-0.26
4048,38.72,3.56,-0.15
4049,36.66,4.33,-0.295
4050,36.33,4.295,-0.702
4051,36,4.26,-1.11
4052,35.95,0.46,-0.55
4053,32.08,4.61,-0.46
4054,29.55,3.13,-0.96
4055,31.32,4.24,-0.77
4056,10.015,3.385,5.625
4057,-11.29,2.53,12.02
4058,33.09,2.1,-1.81
4059,35.04,2.86,-3.16
4060,33.06,4.38,-3.34
4061,32.875,6.295,-2.13
4062,35.213,8.342,-2.125
4063,35.696,6.171,-2.588
4064,36.18,4,-3.05
4065,35.28,4.05,-2.87
4066,37.47,1.82,-2.6
4067,34.73,0.15,-1.98
4068,30.01,2.59,0.41
4069,25.19,1.61,1.39
4070,33.4,-3.91,3.57
4071,31.585,-2.01,1.46
4072,29.77,-0.11,-0.65
4073,26.52,2.93,0.77
4074,29.36,-0.98,2.83
4075,34.45,-2.97,2.64
4076,33.42,-2.08,2.24
4077,34.32,-2.105,1.565
4078,35.22,-2.13,0.89
4079,32.26,0.28,-0.43
4080,31.94,0.98,-1.18
4081,30.39,2.86,0.28
4082,33.27,3.06,0.31
4083,32.715,2.285,-0.22
4084,32.16,1.51,-0.75
4085,35.39,-1.92,-0.54
4086,38.76,-0.04,-2.15
4087,32.59,-2.75,-1.05
4088,30.41,2.06,0.91
4089,34.98,2.8,0.68
4090,36.01,-2.17,-0.03
4091,27.75,-4.06,1.18
4092,30.63,1.65,2.22
4093,36.77,2.11,1.61
4094,34.22,-0.01,-0.07
4095,32.54,4,-0.37
4096,28.93,1.34,-1.17
4097,26.5,3.38,0.12
4098,32.96,1.79,1.02
4099,32.28,3.2,0.8
4100,32.86,1.49,0.24
4101,31.54,-2.36,-0.29
4102,32.2,-0.27,-0.18
4103,31.55,-3.38,0.61
4104,30.05,-0.38,0.4
4105,35.89,4.81,0.87
4106,33.27,3.68,-1.15
4107,29.49,0.6,-0.6
4108,29.2,-2.33,0.95
4109,32.15,4.95,1.76
4110,32.975,2.08,0.255
4111,33.8,-0.79,-1.25
4112,36.31,-1.915,-1.075
4113,38.82,-3.04,-0.9
4114,28.51,-2.74,1.33
4115,41.11,0.86,0.72
4116,37.02,1.1,-0.2
4117,31.94,1.41,-0.74
4118,31.04,2.49,1.02
4119,32.14,1.25,0.73
4120,29.47,-4.3,0.02
4121,29.015,-3.16,0.065
4122,28.56,-2.02,0.11
4123,36.53,1.34,0.9
4124,38.71,-2.11,1.29
4125,31.36,-1.7,1.31
4126,34.835,-3.56,0.37
4127,37.682,-5.57,0.115
4128,36.736,-5.85,0.507
4129,36.678,-5.015,0.443
4130,36.62,-4.18,0.38
4131,37.37,-2.84,-1.61
4132,36.46,-2.95,-1.6
4133,33.7,-3.13,-1.48
4134,37.53,-1.63,-0.49
4135,40.7,-1.78,-1.99
4136,36.67,-1.74,-3.14
4137,36.35,-0.235,-3.705
4138,37.165,-0.358,-3.857
4139,37.98,-0.48,-4.01
4140,37.96,-1.59,-3.22
4141,35.23,-0.72,-1.8
4142,35.17,1.07,-1.73
4143,31.82,2.34,-1.01
4144,33.88,4.69,-1.16
4145,35.35,-2.81,-0.83
4146,36.5,-2.96,-1.52
4147,40.47,-4.03,-0.88
4148,41.64,1.27,-1.04
4149,31.84,-2.98,-1.34
4150,35.32,1.68,-2.53
4151,32.135,1.64,-1.885
4152,28.95,1.6,-1.24
4153,34.6,-0.36,-0.77
4154,33.35,1.77,0.01
4155,35.12,0.85,0.64
4156,31.9,-2.75,0.11
4157,33.39,-2.28,0.31
4158,34.88,-1.81,0.51
4159,34.45,-2.605,0.26
4160,34.02,-3.4,0.01
4161,29.35,-1.52,0.13
4162,31.98,-0.33,-0.71
4163,27.63,-0.04,0.71
4164,32.56,0.38,1.1
4165,32.03,2.12,1.88
4166,33.37,2.85,1.33
4167,29.16,1.12,0.69
4168,30.61,1.55,1.48
4169,32.22,-1.02,0.87
4170,26.95,0.08,-0.12
4171,30.73,2.09,0.74
4172,37.58,3.33,0.46
4173,32.52,2.9,1.06
4174,37.18,2.63,-0.01
4175,36.05,0.77,0.22
4176,33.17,3.48,-0.44
4177,34.03,0.62,0.53
4178,32.68,-0.99,0.93
4179,36.68,1.84,0.62
4180,38.76,1.74,-0.04
4181,31.02,2.48,0.9
4182,34.98,3.42,0.21
4183,38.94,4.36,-0.48
4184,38.92,-2.86,0.24
4185,33.59,-3.55,1.01
4186,38.405,-5.255,0.105
4187,41.018,-4.832,-1.228
4188,43.63,-4.41,-2.56
4189,41.02,-3.345,-3.39
4190,38.965,-2.908,-3.575
4191,36.91,-2.47,-3.76
4192,37.2,-4.16,-3.71
4193,36.235,-3.615,-2.845
4194,35.27,-3.07,-1.98
4195,39.43,-2.92,-2.69
4196,37.76,-4.7,-3.1
4197,37.09,-4.54,-2.83
4198,36.2,-4.02,-2.36
4199,36.085,-2.985,-1.475
4200,35.97,-1.95,-0.59
4201,38.52,-1.02,-1.81
4202,38.74,-3.02,-2.5
4203,38.87,-3.15,-2.72
4204,37.9,0.63,-2.89
4205,40.6,2.14,-3.42
4206,36.83,1.62,-3.54
4207,39.96,0.15,-2.66
4208,38.66,-1.09,-1.04
4209,38.72,-1.86,-1.91
4210,33.4,1.47,-2.13
4211,30.13,3.05,0.16
4212,34.98,-1.35,2.04
4213,38.25,-4.45,1.13
4214,36.51,-3.74,1.7
4215,39.86,-1.02,1.16
4216,39.26,2.17,0.34
4217,33.59,0.79,1.34
4218,34.29,-0.08,2.21
4219,37.38,-1.54,2.26
4220,37.4,-2.21,1.83
4221,33.42,-3.47,2.97
4222,33.93,-1.505,4.515
4223,36.94,-0.022,4.133
4224,39.95,1.46,3.75
4225,37.78,-0.18,1.24
4226,39.38,1.69,-0.4
4227,36.14,2.63,-2.81
4228,32.13,-0.78,-3.09
4229,34.81,-1.34,-1.68
4230,36.77,1.69,-2
4231,36.83,-2.44,-3.45
4232,35.38,3.22,-3.22
4233,35.24,-0.34,-3.66
4234,33.83,2.48,-3.21
4235,42.08,0.78,-3.96
4236,36.02,4.305,-2.605
4237,38.165,1.517,-1.482
4238,40.31,-1.27,-0.36
4239,35.19,-1.16,-1.48
4240,28.08,-1.01,-0.84
4241,30.37,-1.81,1.54
4242,37.2,1.24,0.95
4243,37.85,3.82,-0.26
4244,36,3.67,-0.81
4245,33.46,2.74,-2.27
4246,31.6,0.05,-2.31
4247,28.7,-3.48,-1.3
4248,31.3,-2.81,-0.13
4249,34.46,-3.33,-0.74
4250,33.54,-4.11,-1.07
4251,36.73,0.04,-2.24
4252,37.13,-1.98,-3.5
4253,40.34,-2.15,-3.06
4254,35.78,-0.97,-3.73
4255,36.79,-3.5,-2.44
4256,39.415,-5.115,-3.445
4257,39.082,-4.262,-4.053
4258,38.766,-3.001,-4.301
4259,38.488,-1.975,-4.56
4260,37.419,-2.633,-4.705
4261,32.385,-3.921,-2.567
4262,31.022,-1.116,-0.328
4263,29.66,1.69,1.91
4264,31.68,0.925,2.065
4265,33.7,0.16,2.22
4266,34.27,0.44,2.79
4267,36.75,0.1,2.77
4268,34.23,3.81,1.65
4269,35.57,-0.15,0.83
4270,36.55,-0.78,0.98
4271,35.37,2.8,0.13
4272,40.13,1.36,-0.66
4273,37.67,-1.89,-1.93
4274,37.39,1.54,-1.76
4275,38.06,-0.23,-1.96
4276,37.8,1.08,-2.18
4277,36.72,0.57,-1.46
4278,39.65,-1.33,-0.86
4279,44.07,0.63,-1.18
4280,43.71,-1.92,-2.47
4281,42.36,-2.38,-2.61
4282,40.42,-0.25,-2.11
4283,46.98,-1.1,-1.66
4284,42.46,-2.56,-2.41
4285,41.96,-2.1,-3.63
4286,41,-2.61,-2.23
4287,42.1,-1.23,-3.84
4288,39.84,-0.26,-3.55
4289,39.31,0.73,-2.76
4290,41.29,-1.96,-2.65
4291,41.11,-4.1,-3.25
4292,44.24,-3.11,-3.26
4293,43.2,-2.255,-4.125
4294,40.66,-0.643,-4.088
4295,41.995,-0.496,-3.864
4296,43.33,-0.35,-3.64
4297,44.03,-1.33,-3.62
4298,42.48,4.29,-3.83
4299,43.67,-1.51,-3.51
4300,41.88,-0.81,-3.94
4301,42.365,-1.525,-4.86
4302,40.638,-0.577,-4.09
4303,38.91,0.37,-3.32
4304,43.79,-1.35,-3.36
4305,39.77,-1.94,-2.84
4306,38.925,-0.91,-3.44
4307,39.143,-0.585,-3.87
4308,38.126,2.372,-3.38
4309,39.443,1.491,-2.375
4310,40.76,0.61,-1.37
4311,40.955,-2.49,-2.005
4312,40.053,-1.665,-2.092
4313,39.15,-0.84,-2.18
4314,40.5,-0.87,-1.63
4315,39.44,-1.29,-0.28
4316,36.57,-2.46,2.08
4317,40.85,-3.32,1.53
4318,39.7,-4.215,0.665
4319,39.065,-5.318,0.737
4320,39.163,-2.174,0.689
4321,39.26,0.97,0.64
4322,43.4,-4.22,-0.64
4323,32.5,-2.69,-0.38
4324,33.1,-1.01,1.95
4325,42.32,-0.85,1.91
4326,38.45,1.18,0.6
4327,30.67,3.38,1.15
4328,34.11,1.17,2.29
4329,34.135,-3.305,0.4
4330,34.652,-3.003,-0.135
4331,35.17,-2.7,-0.67
4332,35.75,-3.73,-0.35
4333,32.14,-4.53,0.73
4334,34.4,-2.365,0.59
4335,36.66,-0.2,0.45
4336,40.73,-4.97,0.54
4337,41.26,-2.64,0.53
4338,40.35,-1.85,1.2
4339,39.44,-1.06,1.87
4340,39.74,-4.17,1.31
4341,41.58,-0.89,0.62
4342,37.85,0.47,-0.02
4343,39.48,-2.4,0.18
4344,35.32,-0.28,1.47
4345,37.56,-3.77,1.25
4346,31.19,1.75,2.6
4347,39.85,0.42,3.63
4348,41.68,-3.91,-0.12
4349,41.99,-4.88,-1.18
4350,42.83,-3.685,-1.63
4351,43.67,-2.49,-2.08
4352,43.26,-4.91,-2.93
4353,42.65,-5.21,-3.17
4354,41.315,-3.435,-3.6
4355,39.98,-1.66,-4.03
4356,41.41,-2.76,-3.78
4357,38.55,-0.01,-3.77
4358,38.96,-3.79,-1.66
4359,37.87,-1.14,-1.14
4360,38.03,-5.03,-0.325
4361,38.485,-4.255,-0.183
4362,38.94,-3.48,-0.04
4363,38.35,-2.48,-0.35
4364,35.52,-0.06,1.22
4365,40.13,1.45,-0.22
4366,39.34,-0.27,-0.34
4367,38.88,-1.15,-1.96
4368,37.79,-0.16,-1.56
4369,38.14,-2.33,-1.25
4370,37.05,0.97,-2.15
4371,36.26,1.07,-2.42
4372,39.13,2.36,-2.86
4373,38.85,-3.01,-2.36
4374,39.11,-0.2,-2.29
4375,39.85,-1.41,-1.71
4376,41.16,1.03,-1.56
4377,40.82,1.09,-1.81
4378,40.945,1.74,-0.095
4379,41.07,2.39,1.62
4380,40.37,4.29,1.2
4381,39.42,-0.09,0.95
4382,37.965,-2.465,-1.1
4383,36.51,-4.84,-3.15
4384,30.54,-4.19,-1.79
4385,34.3,-1.14,-0.02
4386,37.88,2.02,2.66
4387,40.95,1.62,2.17
4388,43.16,-3.55,-2.13
4389,32.54,2.09,0.84
4390,37.34,-1.92,1.06
4391,36.17,0.12,2.44
4392,35.08,1.35,1.54
4393,34.41,-0.69,0.23
4394,33.74,-2.73,-1.08
4395,39.95,-2.57,-2.24
4396,40.48,-3.34,-2.51
4397,41.09,1.23,-2.84
4398,39.37,3.77,-2.86
4399,34.88,1.07,-0.29
4400,41.7,-1.9,-0.66
4401,39.97,-2.36,-1.1
4402,41.39,-4.41,-2.55
4403,39.37,-0.23,-3.27
4404,40.79,1.18,-3.49
4405,39.84,0.8,-2.81
4406,40.68,-0.63,-2.55
4407,39.97,-1.76,-2.07
4408,42.41,-0.86,-1.77
4409,43.68,-0.48,-1.46
4410,40.72,-3.51,-1.22
4411,40.07,-3.55,-0.98
4412,44.66,-1.06,-1.67
4413,43.235,-1.405,-2.005
4414,41.81,-1.75,-2.34
4415,39.69,-3.13,-2.71
4416,39.75,-0.84,-2.46
4417,41.06,-4.89,-2.19
4418,43.28,-3.6,-2.13
4419,43,-2.66,-2.96
4420,41.35,-1.22,-2.37
4421,41.37,-3.03,-3.18
4422,40.12,-1.66,-2.51
4423,39.61,-0.53,-1.82
4424,39.54,-2.19,-0.26
4425,39.89,-2.16,-0.69
4426,41.3,-1.37,-1.35
4427,39.81,-3.185,-1.505
4428,40.395,-3.818,-0.877
4429,40.98,-4.45,-0.25
4430,41.02,-1.54,-2.14
4431,38.28,-0.58,-1.41
4432,40.11,0.59,-0.86
4433,38.86,-2.305,-0.935
4434,39.02,-2.167,-0.458
4435,39.18,-2.03,0.02
4436,37.95,2.01,1.12
4437,39.07,-2.66,1.65
4438,41.32,-3.96,-0.03
4439,42.25,-3.99,-0.35
4440,41.975,-3.345,-0.675
4441,41.7,-2.7,-1
4442,38.9,-1.13,0.07
4443,39.16,-2.42,0.6
4444,40.525,-1.635,-1.145
4445,41.89,-0.85,-2.89
4446,43.25,-4.43,-3.42
4447,42.085,-4.28,-2.71
4448,40.92,-4.13,-2
4449,40.115,-6.995,-1.905
4450,39.902,-4.718,-1.518
4451,39.69,-2.44,-1.13
4452,37.25,-1.81,-1.46
4453,36.92,-2.33,-0.35
4454,43.74,-3.63,-0.98
4455,41.09,-3.62,-2.96
4456,39.49,-1.96,-2.55
4457,39.21,-1.625,-2.815
4458,38.93,-1.29,-3.08
4459,36.87,-3,-2.34
4460,34.75,0.63,-1.08
4461,40.07,-1.16,0.3
4462,40.67,1.59,0.64
4463,37.91,1.76,-1.35
4464,40.21,0.98,-1.02
4465,34.99,-1.35,-0.51
4466,38.35,1.73,-0.05
4467,40.07,-0.86,-1.96
4468,38.89,2.54,-2.55
4469,38.42,-1.94,-2.78
4470,36.85,-0.7,-3.33
4471,39.96,3.66,-3.46
4472,36.99,1.13,-3.94
4473,35.42,-1.03,-3.41
4474,36.26,0.04,-2.19
4475,39.75,-1.04,-1.71
4476,40.2,-0.53,-2.42
4477,36.73,0.91,-2.75
4478,38.08,-0.08,-3.26
4479,37.68,0.29,-3.89
4480,39.86,0.28,-3.58
4481,37.29,-0.77,-3.88
4482,36.99,-0.115,-3.83
4483,36.69,0.54,-3.78
4484,33,-1.71,-3.21
4485,35.62,-1.31,-2.1
4486,36.36,-3.78,-0.56
4487,41.54,-3.13,-1.46
4488,36.06,-2.3,-1.52
4489,36.73,1.19,-2.94
4490,36.62,0.09,-1.78
4491,38.62,-0.03,-2.48
4492,43.83,-3.54,-1.86
4493,45.03,-2.25,-2.19
4494,46.91,-1.89,-2.94
4495,42.97,-2.05,-4.03
4496,42.7,-1.82,-4.03
4497,42.285,-1.27,-3.095
4498,41.87,-0.72,-2.16
4499,42.07,1.08,-2.17
4500,41.16,1.75,-1.51
4501,41.63,-0.59,-2.23
4502,42.01,-2.4,-2.16
4503,43.79,-3.56,-3.14
4504,44.51,-3.16,-3.56
4505,38.5,-0.65,-2.99
4506,40.465,-1.72,-1.825
4507,42.43,-2.79,-0.66
4508,44.68,1,-1.58
4509,43.215,0.125,-2.135
4510,41.75,-0.75,-2.69
4511,44.58,-1.65,-2.08
4512,43.83,-1.86,-3.38
4513,39.82,-2.83,-3.93
4514,40.46,-1.1,-3.41
4515,43.87,0.28,-3.7
4516,43.3,-0.615,-4.65
4517,41.735,0.898,-4.885
4518,42.958,1.859,-4.177
4519,44.18,2.82,-3.47
4520,39.205,6.205,-3.105
4521,38.187,7.808,-2.148
4522,39.438,7.834,-1.119
4523,41.489,6.082,-0.72
4524,43.54,4.33,-0.32
4525,42.92,0.07,-1.54
4526,37.83,3.11,-1.57
4527,38.78,0.61,-1.77
4528,36.14,0.53,-1.14
4529,39.54,1.44,-0.55
4530,40.71,0.11,-0.59
4531,41.3,-0.83,-1.62
4532,37.23,1.71,-1.14
4533,38.26,1.29,-2.04
4534,39.11,-1.11,-2.13
4535,38.9,-1.86,-2.2
4536,39.37,-1.12,-1.93
4537,37.98,0.47,-1.98
4538,37.53,-1.75,-2.32
4539,37.65,-0.83,-1.76
4540,39.85,1.44,-1.44
4541,38.84,-0.97,-1.68
4542,41.3,-0.85,-1.93
4543,38.26,-2.27,-1.29
4544,41.16,-3.71,-1.32
4545,42.04,-1.64,0.12
4546,42.87,-4.07,-0.46
4547,42.6,-3.43,-2.04
4548,40.965,-6.225,-2.02
4549,40.743,-5.983,-1.595
4550,40.457,-3.952,-1.298
4551,40.17,-1.92,-1
4552,39.815,-2.92,-0.755
4553,39.46,-3.92,-0.51
4554,40.42,1.12,-2.1
4555,42.33,-0.63,-2.38
4556,38.5,-4.7,-2.43
4557,38.26,-1.38,-2.71
4558,38.32,-3.73,-2.35
4559,35.35,-3.94,-1.54
4560,32.62,-4.55,-0.12
4561,39.59,-2.54,-0.59
4562,36.62,-4.09,-0.88
4563,35.905,-4.475,-0.97
4564,35.19,-4.86,-1.06
4565,34.825,-5.015,-0.355
4566,36.023,-2.328,-0.118
4567,37.22,0.36,0.12
4568,39.74,1.79,0.76
4569,38.31,1.04,0.87
4570,36.615,3.715,0.83
4571,38.982,0.423,1.025
4572,41.35,-2.87,1.22
4573,39.8,-3.68,0.92
4574,36.66,1.18,-0.98
4575,33.47,-0.57,0.85
4576,35.32,-2.68,1.52
4577,38.05,0.16,0.7
4578,30.41,2.7,2.12
4579,31.34,-1.88,1.97
4580,34.45,-0.28,2.39
4581,30.69,-2.85,2.61
4582,34.23,-4.26,2.45
4583,34.33,-4.47,2.07
4584,32.96,-4.8,0.58
4585,36.46,-2.73,-0.44
4586,34.52,-0.89,-1.01
4587,36.89,1.52,-2.17
4588,32.375,-4.075,-2.17
4589,29.578,-4.533,-0.18
4590,30.724,-2.762,1.32
4591,31.87,-0.99,2.82
4592,29.46,-3.18,3.13
4593,33.14,-2.1,3.48
4594,36,2.01,2.61
4595,33.27,-0.04,0.36
4596,34.89,1.36,-0.69
4597,28.5,-0.46,-1.1
4598,6.12,-2.51,5.9
4599,18.635,-2.18,2.27
4600,31.15,-1.85,-1.36
4601,30.12,-2.13,-1.53
4602,27.87,-4.12,-0.25
4603,30.82,-2.83,0.225
4604,33.77,-1.54,0.7
4605,34.15,-4.07,1.19
4606,32.9,-3.44,0.76
4607,31.93,-3.92,1.48
4608,31.865,-3.065,0.64
4609,31.8,-2.21,-0.2
4610,34.19,-1.12,1.48
4611,32.76,2.16,1.13
4612,33.95,-1.56,1.65
4613,32.72,-2.32,1.66
4614,33.4,-0.46,1.92
4615,42.31,-1.86,-0.9
4616,35.29,-1.79,-2.27
4617,37.21,-0.5,-2.75
4618,35.58,-1.19,-2.34
4619,34.02,-1.02,-0.68
4620,38.25,0.62,-1.48
4621,42.48,2.26,-2.28
4622,34,3.08,-1.89
4623,30.9,2.48,0.41
4624,39.82,1.4,1.71
4625,41.175,-2.34,0.545
4626,37.202,-6.995,-0.072
4627,36.081,-5.917,0.639
4628,34.96,-4.84,1.35
4629,33.205,-3.31,1.93
4630,31.45,-1.78,2.51
4631,32.21,-1.87,2.36
4632,33,0.02,3.32
4633,29.62,1.49,3.28
4634,29.42,4.04,1.81
4635,31.97,-4.94,2.47
4636,28.1,0.09,3.3
4637,33.28,-3.97,1.72
4638,29.12,-4.705,1.78
4639,28.845,-4.963,2.45
4640,56.068,-1.587,-3.58
4641,43.884,-0.733,-0.195
4642,31.7,0.12,3.19
4643,36.55,2.82,3.05
4644,33.22,2.03,1.73
4645,31.95,4.51,2
4646,31.12,3.13,0.89
4647,33.63,-0.8,1.09
4648,29.38,-2.83,2.06
4649,32.15,-3.35,2.34
4650,33.85,-4.18,2.27
4651,32.76,-4.31,1.99
4652,31.67,-4.44,1.71
4653,33.265,-4.79,1.525
4654,36.413,-4.335,0.498
4655,39.56,-3.88,-0.53
4656,32.79,2.86,-0.12
4657,32.2,-3.87,-0.2
4658,30.805,-4.975,-0.16
4659,30.827,-3.227,0.74
4660,30.85,-1.48,1.64
4661,34.6,-1.21,1.05
4662,33.94,1.26,-0.87
4663,26.25,2.28,1.52
4664,31.71,4.04,2.08
4665,30.81,-3.65,2.28
4666,42.33,-1.41,0.31
4667,38.47,-2.1,-0.605
4668,34.61,-2.79,-1.52
4669,38.22,-4.04,-1.44
4670,35.23,-2.22,-1.34
4671,38.74,0.68,-0.58
4672,37.71,-2.025,-0.44
4673,36.68,-4.73,-0.3
4674,35.34,-4.72,1.17
4675,37.81,-3.13,0.56
4676,35.83,1,-0.31
4677,37.46,2.07,0.78
4678,32.755,-0.075,1.09
4679,28.05,-2.22,1.4
4680,32.82,-1.65,1.26
4681,31.69,-0.7,1.82
4682,35.09,-4.28,1.995
4683,36.12,-4.41,2.652
4684,37.15,-4.54,3.31
4685,36.04,-3.32,2.69
4686,-11.32,-0.45,14.08
4687,11.135,-3.675,7.45
4688,23.888,-3.302,4.03
4689,36.64,-2.93,0.61
4690,33.95,-2.15,1.16
4691,38.01,-0.88,0.6
4692,38.19,-0.46,-0.04
4693,37.83,-4.07,-0.56
4694,37.815,-3.915,-1.38
4695,37.8,-3.76,-2.2
4696,36.93,-1.55,-2.43
4697,32.47,1.67,-2.56
4698,34.74,-3.61,0.34
4699,38.02,-1.68,1.46
4700,40.1,1.06,0.71
4701,39.22,3.19,-0.1
4702,34.02,0.51,-1.6
4703,33.78,2.19,-1.78
4704,35.33,1.77,-2
4705,33.1,0.81,-2.21
4706,29.45,0.52,-1.62
4707,31.08,-0.4,-0.78
4708,33.35,0.14,-0.47
4709,31.46,1.3,-0.19
4710,37.71,1.2,-0.01
4711,34.38,-3.79,-1.15
4712,37.24,-1.7,-0.56
4713,30.6,-3.15,-1.27
4714,34.92,-3.87,0.12
4715,32.5,0.37,-0.29
4716,26.74,4.48,0.24
4717,29.1,-0.88,1.56
4718,30.465,-0.445,1.245
4719,31.83,-0.01,0.93
4720,26.98,-1.46,2.49
4721,30.955,-1.86,2.52
4722,34.93,-2.26,2.55
4723,36.955,-4.87,1.25
4724,35.408,-2.645,-0.395
4725,33.86,-0.42,-2.04
4726,32.39,-3.23,-2.55
4727,31.66,-2.69,-1.81
4728,57.03,-3.395,-8.29
4729,43.515,-4.583,-4.76
4730,38.003,-3.247,-2.855
4731,32.49,-1.91,-0.95
4732,34.675,-4.095,-0.97
4733,37.052,-3.663,-1.59
4734,39.43,-3.23,-2.21
4735,33.64,-1.92,-1.67
4736,32.95,0.29,-1.29
4737,34.74,1.19,-0.1
4738,39.04,-0.05,-1.26
4739,39.63,-0.44,-1.03
4740,36.2,1.38,-1.74
4741,36.5,4.31,-1.52
4742,34.5,3.4,-1.47
4743,35.35,0.6,-1.5
4744,32.53,-4.09,-1.14
4745,37.29,-3.58,-2.21
4746,35.88,-1.8,-1.38
4747,34.01,1.4,-3.18
4748,32.5,1.86,-3.88
4749,29.64,-4.79,-2.97
4750,35.49,1.66,-0.84
4751,39.57,3.84,-1.21
4752,32.97,-1.31,-0.24
4753,32.47,-4.09,2.36
4754,35.42,-4.545,4.745
4755,42.38,-2.678,4.838
4756,44.295,-2.519,2.699
4757,46.21,-2.36,0.56
4758,39.32,2.72,0.19
4759,34.88,2.89,0.83
4760,38.43,-2.77,0.42
4761,40.4,-2.585,0.08
4762,42.37,-2.4,-0.26
4763,43.75,-3.865,-1.39
4764,41.645,-3.277,-2.465
4765,39.54,-2.69,-3.54
4766,37.8,-3.95,-2.26
4767,40.92,-1.9,-2.35
4768,38.28,-2.58,-2.43
4769,39.12,0.25,-1.27
4770,41.16,-2.23,-0.81
4771,40.25,-3.22,-1.46
4772,39.57,0.01,-1.45
4773,42.03,-2.23,-2.37
4774,40.26,-2.7,-2.2
4775,38.8,-1.64,-2.25
4776,36.77,-0.04,-2.25
4777,38.62,-2.69,-1.59
4778,39.35,-0.39,-1.46
4779,38.2,-0.71,-1.86
4780,34.73,-4.09,-1.52
4781,33.6,-4.54,-1.54
4782,34.99,-2.65,-0.89
4783,36.66,-2.42,-1.78
4784,35.03,-0.36,-0.34
4785,36.72,-2.72,-1.06
4786,33.11,-0.4,0.18
4787,39.38,0.11,1.46
4788,32.28,-2.32,1.53
4789,34.01,-2.22,1.88
4790,43.27,0.33,0.36
4791,38.19,0.35,-0.81
4792,42.47,1.96,-1.12
4793,39.98,-0.05,-2.7
4794,39.92,2.06,-2.64
4795,36.49,3.23,-2.75
4796,36.59,2.45,-2.37
4797,35.19,1.97,-1.31
4798,39.24,0.49,-0.58
4799,40.33,0.54,-1.22
4800,39.95,0.29,-1.355
4801,39.57,0.04,-1.49
4802,40.09,-0.3,-0.87
4803,34.59,0.99,-1.5
4804,32.18,1.73,-0.87
4805,58.42,-2.205,5.885
4806,69.27,-0.017,-3.353
4807,54.05,-0.084,-1.436
4808,38.83,-0.15,0.48
4809,33.33,-1.56,-0.43
4810,34.81,-4.27,-1.61
4811,35.29,-1.35,-0.91
4812,36.17,-2.285,-1.125
4813,37.05,-3.22,-1.34
4814,40.7,-3.89,-1.61
4815,36.2,-2.7,-1.72
4816,36.935,-4.315,-1.585
4817,37.543,-5.503,-1.043
4818,38.421,-6.671,-0.466
4819,36.94,-7.14,0.172
4820,37.505,-6.805,0.566
